"Phrase","Count"
"topics common to",2
"common to both",2
"to both the",2
"both the PowerBasic",1
"PowerBasic console and",1
"console and Windows",2
"and Windows Compilers",2
"again at using",1
"at using pointers",1
"using pointers within",1
"pointers within your",1
"looking at pointers",1
"at pointers in",1
"pointers in PowerBasic",1
"Pointers are variables",1
"are variables that",1
"variables that hold",1
"that hold a",1
"hold a 32-bit",1
"a 32-bit address",1
"32-bit address of",2
"address of code",1
"of code or",1
"code or data",1
"or data located",1
"data located somewhere",1
"located somewhere else",1
"somewhere else in",1
"else in memory",1
"It's called a",1
"called a pointer",1
"a pointer because",1
"pointer because it",1
"because it literally",1
"it literally points",1
"literally points to",1
"points to that",1
"to that location",1
"create a small",1
"a small application",1
"small application today",1
"application today that",1
"today that will",1
"that will demonstrate",1
"will demonstrate the",1
"use of pointers",1
"of pointers, what",1
"what they are",1
"they are and",1
"are and how",1
"and how you",1
"how you can",2
"can use them",1
"Let's assume for",1
"assume for this",1
"for this application",1
"this application that",1
"application that we're",1
"to be storing",2
"be storing some",1
"storing some data",1
"some data on",1
"data on stars",1
"want to store",3
"to store a",1
"store a number",1
"number of different",1
"of different pieces",1
"different pieces of",1
"information on each",1
"on each star",1
"As the stars",1
"the stars exist",1
"stars exist in",1
"exist in a",1
"in a three-dimensional",1
"a three-dimensional space",1
"three-dimensional space, we",1
"store the x",1
"the x, the",2
"the y and",1
"Plus we'll also",1
"we'll also want",1
"also want to",1
"store the star's",1
"the star's mass",2
"number of ways",1
"of ways of",1
"ways of actually",1
"of actually storing",1
"actually storing these",1
"storing these kinds",1
"these kinds of",1
"kinds of information",1
"of information, but",1
"but today we're",1
"using a user-defined",1
"a user-defined type",6
"This user-defined type",3
"user-defined type we're",1
"type we're going",1
"to call stars",1
"call stars, udt",1
"We're prefixing the",1
"prefixing the name",1
"the name with",1
"name with udt",1
"with udt to",1
"udt to indicate",1
"to indicate that",3
"indicate that it",1
"it is indeed",1
"indeed a user-defined",1
"The four elements",2
"four elements within",1
"elements within this",1
"within this type",2
"this type are",1
"type are all",1
"are all single-type",1
"all single-type variables",1
"Single-type variables are",1
"variables are single-precision",1
"are single-precision floating-point",1
"single-precision floating-point numbers",1
"floating-point numbers, or",1
"or to put",1
"to put it",1
"put it more",1
"it more simply",1
"more simply, single-precision",1
"These are very",1
"are very versatile",1
"The values stored",2
"values stored within",2
"stored within one",1
"within one of",1
"one of these",1
"of these variables",1
"these variables can",1
"variables can contain",1
"can contain decimal",1
"contain decimal points",1
"This single-precision representation",1
"single-precision representation comes",1
"representation comes as",1
"comes as close",1
"as close as",1
"close as it",1
"it can in",1
"can in six",1
"in six digits",1
"So if your",1
"if your number",1
"your number has",1
"number has six",1
"has six digits",1
"six digits within",1
"digits within it",1
"within it, you",1
"you can store",1
"can store it",1
"store it within",1
"it within this",1
"type of variable",1
"This includes decimal",1
"includes decimal places",1
"purposes of what",1
"of what we're",1
"what we're doing",2
"doing today, this",1
"this will work",2
"will work out",1
"work out just",1
"out just fine",1
"have our user-defined",1
"our user-defined type",5
"user-defined type set",1
"type set up",1
"set up at",1
"up at the",1
"the application, within",1
"within any of",1
"the functions or",1
"functions or subroutines",1
"or subroutines, we",1
"we can declare",1
"can declare a",1
"declare a local",2
"local variable as",4
"variable as that",2
"as that user-defined",1
"that user-defined type",1
"we can populate",2
"can populate it",1
"we are declaring",1
"are declaring a",1
"declaring a local",2
"variable called uStar",1
"And we're declaring",3
"we're declaring that",3
"declaring that as",3
"that as udt",1
"as udt stars",1
"So our local",2
"our local variable",4
"local variable uStar",1
"variable uStar, is",1
"is now a",1
"now a user-defined",1
"user-defined type containing",1
"type containing the",1
"containing the four",1
"four elements we",1
"elements we declared",1
"we declared at",3
"declared at the",3
"can now populate",2
"now populate these",1
"populate these quite",1
"using the prefix",4
"the prefix command",5
"prefix command here",2
"command here to",2
"here to make",1
"make the code",2
"the code look",3
"code look a",2
"look a little",2
"a little tidier",1
"All the prefix",1
"prefix command does",1
"command does is",1
"does is it",1
"is it takes",1
"it takes the",1
"takes the string",2
"the string that's",1
"string that's in",1
"that's in the",2
"in the double",1
"the double quotes",1
"double quotes and",1
"quotes and it",1
"and it starts",1
"it starts each",1
"starts each following",1
"each following line",1
"following line until",1
"line until end",1
"until end prefix",1
"end prefix with",1
"prefix with those",1
"with those values",1
"So it's uStar",1
"sngX equals and",1
"equals and then",1
"and then the",4
"then the value",5
"the value for",2
"value for the",2
"for the first",2
"And it does",1
"it does the",1
"does the same",1
"same for the",1
"for the next",1
"the next three",1
"next three lines",1
"we're doing here",1
"doing here is",1
"here is we're",1
"is we're setting",1
"setting the value",2
"value of our",1
"of our x",1
"our x coordinate",1
"x coordinate of",1
"coordinate of the",1
"of the star",2
"the star to",2
"star to be",1
"be a random",1
"number between 1",1
"between 1 and",1
"1 and 1000",1
"and 1000, and",1
"and we're adding",3
"adding on another",1
"on another random",1
"another random number",1
"That's a number",1
"number between 0",1
"between 0 and",1
"0 and 1",1
"So this will",2
"this will populate",2
"will populate our",1
"populate our user-defined",1
"user-defined type with",1
"type with the",1
"with the values",1
"the values randomly",1
"If we're using",1
"we're using random",1
"using random numbers",1
"random numbers, we'll",1
"set the random",1
"generator to a",1
"to a random",1
"a random seed",1
"do this at",1
"our application, by",1
"using the randomise",1
"randomise command with",1
"command with a",1
"with a seed",1
"a seed number",1
"To make this",1
"make this fairly",1
"this fairly unique",1
"fairly unique, we're",1
"use the timer",1
"the timer as",1
"timer as our",1
"as our seed",1
"our seed number",1
"that we've populated",3
"we've populated this",2
"populated this local",1
"this local variable",1
"local variable, we'll",1
"we'll now want",1
"now want to",1
"want to push",1
"to push the",1
"push the information",1
"the information out",1
"information out to",2
"out to the",3
"to the log",5
"the log so",1
"log so we",1
"can see what",1
"see what values",1
"what values have",1
"values have come",1
"have come out",1
"come out of",1
"out of it",1
"So we're using",2
"using the format",1
"the format command",1
"format command to",1
"command to turn",2
"to turn these",1
"turn these numbers",1
"these numbers into",1
"numbers into strings",1
"into strings so",1
"strings so we",1
"can use our",1
"use our logging",1
"our logging command",1
"logging command to",1
"command to send",1
"to send information",1
"send information out",1
"application now, it",1
"it will display",1
"screen a number",1
"number of values",1
"of values for",1
"values for the",2
"for the x",1
"the y, the",1
"the z and",1
"z and the",1
"and the mass",1
"the mass of",2
"mass of our",1
"of our star",1
"we've now stored",1
"now stored random",1
"stored random information",1
"random information within",1
"information within our",1
"within our locally",1
"our locally declared",1
"locally declared user-defined",1
"declared user-defined type",1
"Of course, you",1
"can have arrays",1
"have arrays of",1
"arrays of user-defined",1
"of user-defined types",2
"if we were",1
"we were looking",1
"were looking to",1
"looking to store",1
"to store information",1
"store information on",1
"information on a",3
"on a multitude",1
"a multitude of",1
"multitude of stars",1
"of stars, we",1
"we could use",1
"could use an",1
"use an array",1
"an array containing",1
"array containing each",1
"containing each element",1
"each element being",1
"element being this",1
"being this user-defined",1
"where we can",1
"we can start",1
"can start to",1
"start to use",1
"to use pointers",1
"we do the",1
"do the array",1
"the array, let's",1
"let's use pointers",1
"use pointers with",1
"pointers with what",1
"with what we've",1
"what we've got",1
"we've got –",1
"got – the",1
"– the single",2
"the single variable",2
"So for the",2
"for the moment",3
"the moment, let's",1
"let's comment out",1
"comment out this",1
"out this code",1
"will create some",1
"create some new",1
"some new code",1
"new code using",1
"code using a",1
"using a pointer",2
"be storing information",1
"storing information on",1
"information on multiple",2
"on multiple stars",2
"multiple stars and",1
"stars and printing",1
"and printing out",2
"printing out information",1
"out information on",1
"multiple stars, I'm",1
"to create two",1
"create two new",1
"two new functions",2
"new functions –",2
"functions – one",2
"one to store",1
"store the information",2
"on a star",2
"a star and",1
"star and one",1
"one to output",1
"to output the",1
"output the information",1
"So we start",1
"we start off",1
"start off as",1
"off as we",1
"we did before",6
"want to create",1
"variable as this",1
"as this user-defined",1
"this is exactly",1
"is exactly the",3
"same line of",2
"of code as",2
"code as we",2
"as we used",1
"we used before",1
"used before to",1
"before to declare",1
"to declare our",1
"declare our local",1
"variable as the",1
"as the user-defined",2
"the user-defined type",5
"user-defined type for",2
"type for stars",2
"going to prepare",1
"to prepare a",1
"prepare a pointer",1
"pointer to be",1
"be used for",1
"used for that",1
"And here, our",1
"local variable is",2
"variable is called",2
"is called 'single",1
"called 'single star'",1
"that as the",1
"user-defined type, but",1
"but we're following",1
"we're following that",1
"following that with",1
"that with the",2
"with the word",3
"the word 'pointer'",4
"word 'pointer' –",1
"'pointer' – to",1
"– to say",1
"to say that",1
"say that this",1
"as a pointer",2
"a pointer variable",4
"And now that",1
"that we've declared",1
"we've declared this",1
"declared this pointer",1
"this pointer variable",2
"pointer variable, we",1
"now populate it",1
"And we're populating",3
"we're populating this",1
"populating this pointer",1
"pointer variable by",1
"variable by using",1
"using the VARPRT",1
"the VARPRT function",1
"This returns the",1
"returns the 32-bit",1
"the 32-bit address",2
"address of a",1
"of a variable",2
"And in brackets",2
"in brackets, we",1
